sample_id,candidate_tag,no_keyword_flag,question,options_text,answer_idx,answer,meta_info,source_file,parametric_prior_disease_query,patient_profile_json,gold_admissible_set_json,gold_per_action_status_json,gold_scsr_needed,gold_scsr_query,gold_memory_conflict_label,reviewer,notes
MACB-196,FC_CAND,false,"A previously healthy 19-year-old man comes to the physician with right-sided, dull, throbbing scrotal pain for 12 hours. He has also had a burning sensation on urination and increased urinary frequency for the past 3 days. He has not had urethral discharge. He is sexually active with one female partner and does not use condoms. Vital signs are within normal limits. Physical examination shows a tender right testicle; lifting it provides relief. The penis appears normal, with no discharge at the meatus. Laboratory studies show a normal complete blood count; urinalysis shows 3 WBC/hpf. A Gram stain of a urethral swab shows polymorphonuclear leukocytes but no organisms. Testicular ultrasound shows increased blood flow to the right testicle compared to the left. Which of the following is the most likely cause of this patient's symptoms?",A: Neisseria gonorrhoeae infection | B: Testicular tumor | C: Treponema pallidum infection | D: Chlamydia trachomatis infection | E: Varicocele,D,Chlamydia trachomatis infection,step2&3,data_clean/questions/US/test.jsonl,"[STUB] A previously healthy 19-year-old man comes to the physician with right-sided, dull, throbbing scrotal pain for 12 hours. He has also had a burning sensation on urination and increased urinary frequenc","{""allergies"": [], ""pregnancy"": false, ""renal_impairment"": null, ""hepatic_impairment"": null, ""age_years"": 19, ""other_constraints"": []}",[],"{""A"": ""NOT_APPLICABLE"", ""B"": ""NOT_APPLICABLE"", ""C"": ""NOT_APPLICABLE"", ""D"": ""NOT_APPLICABLE"", ""E"": ""NOT_APPLICABLE""}",false,,NOT_APPLICABLE,auto:llm,"Classic presentation of Chlamydia-induced epididymitis: positive Prehn's sign, dysuria, sterile pyuria on urinalysis, and PMNs without organisms on Gram stain (non-gonococcal urethritis). No treatment options are presented as this is a diagnostic etiology question."
MACB-197,FC_CAND,false,"A 28-year-old woman presents with a recent history of severe headaches. The patient states that the headaches came on gradually about 1 week ago and have steadily worsened. She describes the headaches as severe, diffuse, and frequently causing nausea and vomiting, especially in the mornings. Past medical history is significant for bacterial meningitis, approx. one month ago, that was successfully treated. Current medications are combined oral contraceptives and fluoxetine. A review of systems is significant for fatigue and daytime sleepiness. Family history is significant for her mother and aunt who suffer from migraines with aura. Her temperature is 37.0°C (98.6°F), the blood pressure is 110/70 mm Hg, the pulse is 70/min, the respiratory rate is 16/min, and the oxygen saturation is 99% on room air. The cardiac exam is normal. Lungs are clear to auscultation. The neurological exam is normal. The ophthalmic exam reveals the indistinct margins of the optic disc, bilaterally. Which of the following is the most likely cause of the headaches in this patient?",A: Genetics | B: Hydrocephalus | C: Intracranial mass | D: Trigeminal neuralgia | E: Infection,B,Hydrocephalus,step2&3,data_clean/questions/US/dev.jsonl,[STUB] A 28-year-old woman presents with a recent history of severe headaches. The patient states that the headaches came on gradually about 1 week ago and have steadily worsened.,"{""allergies"": [], ""pregnancy"": false, ""renal_impairment"": null, ""hepatic_impairment"": null, ""age_years"": 28, ""other_constraints"": [""Recent bacterial meningitis 1 month ago"", ""On fluoxetine"", ""On combined oral contraceptives""]}",[],"{""A"": ""NOT_APPLICABLE"", ""B"": ""NOT_APPLICABLE"", ""C"": ""NOT_APPLICABLE"", ""D"": ""NOT_APPLICABLE"", ""E"": ""NOT_APPLICABLE""}",false,,NOT_APPLICABLE,auto:llm,"Classic presentation of communicating hydrocephalus following bacterial meningitis: morning headaches, nausea/vomiting, and bilateral papilledema from increased intracranial pressure."
MACB-198,FC_CAND,false,"A 50-year-old man is evaluated for a 2-year history of intermittent, nonproductive, chronic cough, as well as mild dyspnea with exertion. He has a 20-pack-year history of smoking and is a current smoker. His medical history is significant for hypertension and type 2 diabetes mellitus, which he has controlled with diet and exercise. He also takes lisinopril. On physical examination, blood pressure is 125/76 mm Hg, pulse rate is 78/min, respiratory rate is 15/min, oxygen saturation is 98% (breathing room air), and his BMI is 25 kg/m2. There is no jugular venous distention. Heart sounds are normal, and there is no murmur. Auscultation of the lungs reveals faint, bilateral wheezing. No peripheral edema is noted. The remainder of the examination is normal. Which of the following is most likely to confirm the diagnosis for this patient?",A: Chest CT scan | B: Measurement of protease inhibitor | C: Arterial blood gases (ABG) | D: Spirometry | E: Cardiac catheterization,D,Spirometry,step1,data_clean/questions/US/dev.jsonl,"[STUB] A 50-year-old man is evaluated for a 2-year history of intermittent, nonproductive, chronic cough, as well as mild dyspnea with exertion. He has a 20-pack-year history of smoking and is a current smok","{""allergies"": [], ""pregnancy"": false, ""renal_impairment"": null, ""hepatic_impairment"": null, ""age_years"": 50, ""other_constraints"": [""Current smoker with 20-pack-year history"", ""On lisinopril (ACE inhibitor) which can cause chronic cough""]}",[],"{""A"": ""NOT_APPLICABLE"", ""B"": ""NOT_APPLICABLE"", ""C"": ""NOT_APPLICABLE"", ""D"": ""NOT_APPLICABLE"", ""E"": ""NOT_APPLICABLE""}",false,,NOT_APPLICABLE,auto:llm,"This is a diagnostic question asking for the test to confirm suspected COPD (chronic cough, dyspnea, wheezing, smoking history). Spirometry is the gold standard for COPD diagnosis showing post-bronchodilator FEV1/FVC < 0.70. All options are NOT_APPLICABLE since this is not a treatment question."
MACB-199,FC_CAND,false,"A 30-year-old male presents to the emergency department with a complaint of abdominal pain. The patient states he was at a barbecue around noon. Lunch was arranged as a buffet without refrigeration. Within 2 to 3 hours, he had abdominal pain with 3 episodes of watery diarrhea. On exam, vital signs are T 99.1, HR 103, BP 110/55, RR 14. Abdominal exam is significant for pain to deep palpation without any rebounding or guarding. There is no blood on fecal occult testing (FOBT). What is the most likely cause of this patient's presentation?",A: Salmonella enteritidis | B: Listeria monocytogenes | C: Staphylococcus aureus | D: Campylobacter jejuni | E: Vibrio cholerae,C,Staphylococcus aureus,step2&3,data_clean/questions/US/test.jsonl,[STUB] A 30-year-old male presents to the emergency department with a complaint of abdominal pain. The patient states he was at a barbecue around noon.,"{""allergies"": [], ""pregnancy"": false, ""renal_impairment"": null, ""hepatic_impairment"": null, ""age_years"": 30, ""other_constraints"": []}",[],"{""A"": ""NOT_APPLICABLE"", ""B"": ""NOT_APPLICABLE"", ""C"": ""NOT_APPLICABLE"", ""D"": ""NOT_APPLICABLE"", ""E"": ""NOT_APPLICABLE""}",false,,NOT_APPLICABLE,auto:llm,"Classic food poisoning presentation with rapid onset (2-3 hours) after eating unrefrigerated buffet food, with watery diarrhea and mild systemic symptoms. This timeframe is characteristic of Staphylococcus aureus, which produces heat-stable toxins causing rapid onset food poisoning. The absence of bloody diarrhea and fever makes invasive bacterial pathogens (Salmonella, Campylobacter) and Listeria less likely."
MACB-200,FC_CAND,false,"Twelve hours after admission to the hospital because of a high-grade fever for 3 days, a 15-year-old boy has shortness of breath. During this period, he has had generalized malaise and a cough productive of moderate amounts of green sputum. For the past 10 days, he has had fever, a sore throat, and generalized aches; these symptoms initially improved, but worsened again over the past 5 days. His temperature is 38.7°C (101.7°F), pulse is 109/min, respirations are 27/min, and blood pressure is 100/70 mm Hg. Pulse oximetry on room air shows an oxygen saturation of 93%. There are decreased breath sounds and crackles heard over the upper right lung field. His hemoglobin concentration is 13.3 g/dL, leukocyte count is 15,000/mm3, and platelet count is 289,000/mm3. An x-ray of the chest shows a right upper-lobe infiltrate. Which of the following is the most likely cause of this patient's symptoms?",A: Streptococcus pneumoniae | B: Mycoplasma pneumoniae | C: Staphylococcus aureus | D: Chlamydophila pneumoniae | E: Haemophilus influenzae,A,Streptococcus pneumoniae,step2&3,data_clean/questions/US/test.jsonl,"[STUB] Twelve hours after admission to the hospital because of a high-grade fever for 3 days, a 15-year-old boy has shortness of breath. During this period, he has had generalized malaise and a cough product","{""allergies"": [], ""pregnancy"": false, ""renal_impairment"": null, ""hepatic_impairment"": null, ""age_years"": 15, ""other_constraints"": []}",[],"{""A"": ""NOT_APPLICABLE"", ""B"": ""NOT_APPLICABLE"", ""C"": ""NOT_APPLICABLE"", ""D"": ""NOT_APPLICABLE"", ""E"": ""NOT_APPLICABLE""}",false,,NOT_APPLICABLE,auto:llm,"This is a diagnostic question asking for the causative organism in community-acquired pneumonia. The classic presentation (acute onset, high fever, productive cough with green sputum, elevated WBC, right upper lobe infiltrate) strongly suggests typical bacterial pneumonia, most commonly Streptococcus pneumoniae. Since this is not a treatment question, all options are NOT_APPLICABLE for the treatment admissibility classification."
MACB-201,FC_CAND,false,"A 41-year-old man presents with progressive fatigue, pain in the front of the chest, and difficulty breathing with minimal exertion while trying to sleep. He reports having a flu-like illness consisting of fatigue, muscle pain, and cough 10 days ago that resolved spontaneously without seeking a medical help. He has no past medical history. He does not smoke cigarettes or drink alcohol. His vital signs include a blood pressure of 100/70 mm Hg, a temperature of 37.5°C (99.5°F), and a regular radial pulse of 105/min. On physical examination, the patient looks tired, the jugular venous pressure is elevated, pulmonary rales are present on both sides, and an S3 gallop is audible. His ECG shows nonspecific ST-segment and T-wave abnormalities. A 2-dimensional echocardiogram shows global left ventricular motion abnormalities and dilatation of the left ventricle. Troponin I  and Creatine Kinase-MB are elevated. Which of the following is the most likely mechanism of the patient illness?",A: Incomplete filling of the cardiac chambers due to thickening of the pericardium | B: Rupture of an atherosclerotic plaque in the coronary artery | C: Viral-mediated inflammation with local and systemic immunological activation | D: Infection of the endocardial surface of the heart with microembolization and immune complex deposition | E: Immune-mediated inflammation of the heart triggered by a preceding streptococcal infection,C,Viral-mediated inflammation with local and systemic immunological activation,step2&3,data_clean/questions/US/dev.jsonl,"[STUB] A 41-year-old man presents with progressive fatigue, pain in the front of the chest, and difficulty breathing with minimal exertion while trying to sleep. He reports having a flu-like illness consisti","{""allergies"": [], ""pregnancy"": false, ""renal_impairment"": null, ""hepatic_impairment"": null, ""age_years"": 41, ""other_constraints"": []}",[],"{""A"": ""NOT_APPLICABLE"", ""B"": ""NOT_APPLICABLE"", ""C"": ""NOT_APPLICABLE"", ""D"": ""NOT_APPLICABLE"", ""E"": ""NOT_APPLICABLE""}",false,,NOT_APPLICABLE,auto:llm,"This question asks for the mechanism of disease (viral myocarditis) rather than a treatment intervention. All options describe pathophysiological mechanisms rather than treatments, thus none are admissible as treatment choices according to the treatment-focused annotation schema."
MACB-202,FC_CAND,false,"A research group has developed a low-cost diagnostic retinal imaging device for cytomegalovirus retinitis in a population of HIV-infected patients. In a pilot study of 50 patients, the imaging test detected the presence of CMV retinitis in 50% of the patients. An ophthalmologist slit lamp examination, which was performed for each patient to serve as the gold standard for diagnosis, confirmed a diagnosis of CMV retinitis in 20 patients that were found to be positive through imaging, as well as 1 patient who tested negative with the device. If the prevalence of CMV retinitis in the population decreases due to increased access to antiretroviral therapy, how will positive predictive value and negative predictive value of the diagnostic test be affected?","A: PPV decreases, NPV decreases | B: PPV decreases, NPV increases | C: PPV increases, NPV decreases | D: PPV increases, NPV increases | E: PPV unchanged, NPV unchanged",B,"PPV decreases, NPV increases",step2&3,data_clean/questions/US/test.jsonl,"[STUB] A research group has developed a low-cost diagnostic retinal imaging device for cytomegalovirus retinitis in a population of HIV-infected patients. In a pilot study of 50 patients, the imaging test de","{""allergies"": [], ""pregnancy"": false, ""renal_impairment"": null, ""hepatic_impairment"": null, ""age_years"": null, ""other_constraints"": [""HIV-infected patients""]}",[],"{""A"": ""NOT_APPLICABLE"", ""B"": ""NOT_APPLICABLE"", ""C"": ""NOT_APPLICABLE"", ""D"": ""NOT_APPLICABLE"", ""E"": ""NOT_APPLICABLE""}",false,,NOT_APPLICABLE,auto:llm,This is a diagnostic test performance question about how predictive values change with prevalence. PPV decreases when prevalence decreases because fewer positives are true positives; NPV increases because more negatives are correctly identified as disease-free.
MACB-203,FC_CAND,false,"A 67-year-old woman with a recently found hepatic carcinoma has been an inpatient for more than a week. During morning rounds, she was abnormally disoriented to time and place along with a shortened attention span. The overnight resident reports that she was coming in and out of this state for the past couple nights. The patient was known to drink often, but reported that she has not consumed alcohol in weeks leading up to her admission. She is not jaundiced and has no metabolic imbalance upon laboratory tests. What is the most likely cause of her recent mental impairment?",A: Delirium | B: Substance abuse | C: Brain metastasis | D: Delirium tremens | E: Dementia,A,Delirium,step1,data_clean/questions/US/dev.jsonl,"[STUB] A 67-year-old woman with a recently found hepatic carcinoma has been an inpatient for more than a week. During morning rounds, she was abnormally disoriented to time and place along with a shortened a","{""allergies"": [], ""pregnancy"": false, ""renal_impairment"": null, ""hepatic_impairment"": ""hepatic carcinoma"", ""age_years"": 67, ""other_constraints"": [""history of alcohol use but abstinent for weeks leading to admission""]}",[],"{""A"": ""NOT_APPLICABLE"", ""B"": ""NOT_APPLICABLE"", ""C"": ""NOT_APPLICABLE"", ""D"": ""NOT_APPLICABLE"", ""E"": ""NOT_APPLICABLE""}",false,,NOT_APPLICABLE,auto:llm,"Classic presentation of delirium with acute onset, fluctuating consciousness, disorientation, and attention deficits in a hospitalized patient with hepatic carcinoma; history of alcohol abstinence makes delirium tremens unlikely."
MACB-204,FC_CAND,false,"A research group has created a novel screening test for a rare disorder. A robust clinical trial is performed in a group of 100 subjects comparing the new screening test against the gold standard. The results are given in the table below:
Screening test\gold standard Disease present Disease absent
Positive 45 15
Negative 5 35
Which of the following is most correct regarding the statistical power of this new screening test?","A: The new screening test has greater statistical power than the gold standard. | B: Repeating the study would have no effect on the statistical power of the screening test. | C: The power of the test is 0.8. | D: If the specificity of this screening test were increased, the statistical power would increase. | E: If the sensitivity of this screening test were decreased, the statistical power would decrease.",E,"If the sensitivity of this screening test were decreased, the statistical power would decrease.",step2&3,data_clean/questions/US/test.jsonl,[STUB] A research group has created a novel screening test for a rare disorder. A robust clinical trial is performed in a group of 100 subjects comparing the new screening test against the gold standard.,"{""allergies"": [], ""pregnancy"": false, ""renal_impairment"": null, ""hepatic_impairment"": null, ""age_years"": null, ""other_constraints"": []}",[],"{""A"": ""NOT_APPLICABLE"", ""B"": ""NOT_APPLICABLE"", ""C"": ""NOT_APPLICABLE"", ""D"": ""NOT_APPLICABLE"", ""E"": ""NOT_APPLICABLE""}",false,,NOT_APPLICABLE,auto:llm,"This is a diagnostic accuracy question testing statistical power concepts. Power equals sensitivity (1-Type II error rate), which here is 45/(45+5) = 0.9. Only option E correctly states that decreasing sensitivity decreases power. Options A-D are all incorrect based on power calculation principles."
MACB-205,FC_CAND,false,"A 40-year-old man comes to the physician because of decreased sexual arousal and erectile dysfunction that has put strain on his marriage for the last year. He has also had fatigue and generalized weakness for the past 9 months. He has noticed his bowel movements have not been as frequent as usual. He has occasional dry coughing and back pain. He has not had fever, headache, or changes in vision. One year ago, he traveled to South Africa with his wife. He looks fatigued. He is 168 cm (5 ft 6 in) tall and weighs 89 kg (196 lb); BMI is 31.6 kg/m2. His temperature is 36.5°C (97.7°F), pulse is 50/min, and blood pressure is 125/90 mm Hg. Physical examination shows dry skin and a distended abdomen. Neurological examination reveals delayed deep tendon reflexes. Laboratory studies show:
Hemoglobin 11.0 g/dL
Platelet count 380,000/mm3
Serum
Na+ 130 mEq/L
Cl- 97 mEq/L
K+ 4.5 mEq/L
HCO3- 25 mEq/L
Glucose 95 mg/dL
TSH 0.2 μU/mL
Which of the following is the most likely cause of these findings?""",A: Hemochromatosis | B: Tuberculosis | C: Pituitary adenoma | D: Graves disease | E: Hashimoto thyroiditis,C,Pituitary adenoma,step2&3,data_clean/questions/US/dev.jsonl,[STUB] A 40-year-old man comes to the physician because of decreased sexual arousal and erectile dysfunction that has put strain on his marriage for the last year. He has also had fatigue and generalized wea,"{""allergies"": [], ""pregnancy"": false, ""renal_impairment"": null, ""hepatic_impairment"": null, ""age_years"": 40, ""other_constraints"": [""travel to South Africa 1 year ago""]}",[],"{""A"": ""NOT_APPLICABLE"", ""B"": ""NOT_APPLICABLE"", ""C"": ""NOT_APPLICABLE"", ""D"": ""NOT_APPLICABLE"", ""E"": ""NOT_APPLICABLE""}",false,,NOT_APPLICABLE,auto:llm,"Diagnostic question identifying pituitary adenoma based on suppressed TSH, hyponatremia, bradycardia, anemia, and sexual dysfunction consistent with secondary hypothyroidism from pituitary mass. Travel history raises TB suspicion but clinical picture strongly favors pituitary etiology."
MACB-206,FC_CAND,false,"A 63-year-old woman with a history of adult polycystic kidney disease and COPD presents to her optometrist after having difficulty watching a movie. She has no other complaints. She is accompanied by her daughter, who notes that her mother hasn’t been able to look at her since the previous day. On exam, her right eye has full range of motion, but her left eye is fixed in a down and outward position. What is the most likely cause of her symptoms?",A: Brainstem tumor | B: Vascular abnormality | C: Seizure | D: Demyelinating disease | E: Impaired dopaminergic neurons,B,Vascular abnormality,step1,data_clean/questions/US/dev.jsonl,[STUB] A 63-year-old woman with a history of adult polycystic kidney disease and COPD presents to her optometrist after having difficulty watching a movie. She has no other complaints.,"{""allergies"": [], ""pregnancy"": false, ""renal_impairment"": ""adult polycystic kidney disease"", ""hepatic_impairment"": null, ""age_years"": 63, ""other_constraints"": [""COPD""]}",[],"{""A"": ""NOT_APPLICABLE"", ""B"": ""NOT_APPLICABLE"", ""C"": ""NOT_APPLICABLE"", ""D"": ""NOT_APPLICABLE"", ""E"": ""NOT_APPLICABLE""}",false,,NOT_APPLICABLE,auto:llm,"The presentation of a fixed left eye in down-and-out position with acute onset in a patient with adult polycystic kidney disease is classic for a posterior communicating artery aneurysm causing CN III palsy. The associated conditions (polycystic kidney disease) make this vascular etiology most likely. This is a diagnostic (etiology) question, not treatment, so all options are NOT_APPLICABLE."
MACB-207,FC_CAND,false,A 65-year-old man comes to the physician because of progressive shortness of breath and a worsening cough for the past month. He also reports occasional bloody sputum. He has lost about 7 kg (15.4 lb) of weight over the past 4 months despite having no change in appetite. He has smoked 2 packs of cigarettes daily for 15 years but stopped smoking at the age of 55. Physical examination shows reduced breath sounds throughout both lungs. An x-ray of the chest is shown. Which of the following is the most likely cause of the patient's symptoms?,A: Squamous cell lung carcinoma | B: Small cell lung cancer | C: Lung adenocarcinoma | D: Pulmonary metastases | E: Pleural mesothelioma,D,Pulmonary metastases,step1,data_clean/questions/US/dev.jsonl,[STUB] A 65-year-old man comes to the physician because of progressive shortness of breath and a worsening cough for the past month. He also reports occasional bloody sputum.,"{""allergies"": [], ""pregnancy"": false, ""renal_impairment"": null, ""hepatic_impairment"": null, ""age_years"": 65, ""other_constraints"": [""Smoking history: 2 packs/day for 15 years, quit at age 55"", ""Unintentional weight loss 7 kg over 4 months"", ""Hemoptysis (bloody sputum)"", ""Reduced breath sounds bilaterally""]}",[],"{""A"": ""NOT_APPLICABLE"", ""B"": ""NOT_APPLICABLE"", ""C"": ""NOT_APPLICABLE"", ""D"": ""NOT_APPLICABLE"", ""E"": ""NOT_APPLICABLE""}",false,,NOT_APPLICABLE,auto:llm,"This is a DIAGNOSTIC question asking for the most likely cause/etiology of symptoms. All options represent diagnoses rather than treatments, so all are NOT_APPLICABLE for treatment analysis. The presentation with weight loss, hemoptysis, and smoking history suggests malignancy, and pulmonary metastases is the correct diagnosis."
MACB-208,FC_CAND,false,"A 38-year-old man is brought to the emergency room by his father because of altered mental status. According to the father, the patient was unable to get out of bed that morning and has become increasingly confused over the past several hours. The father also noticed it was “pretty cold” in his son's apartment because all of the windows were left open overnight. He has a history of hypothyroidism, schizoaffective disorder, type 2 diabetes mellitus, dyslipidemia, and hypertension for which he takes medication. Ten days ago, he was started on a new drug. He appears lethargic. His rectal temperature is 32°C (89.6°F), pulse is 54/min, respirations are 8/min, and blood pressure is 122/80 mm Hg. Examination shows weakness in the lower extremities with absent deep tendon reflexes. Deep tendon reflexes are 1+ in the upper extremities. The pupils are dilated and poorly reactive to light. Throughout the examination, the patient attempts to remove his clothing. Which of the following drugs is the most likely cause of these findings?","A: Lisinopril | B: Fluphenazine | C: Tolbutamide | D: Levothyroxine | E: Atorvastatin
""",B,Fluphenazine,step2&3,data_clean/questions/US/test.jsonl,"[STUB] A 38-year-old man is brought to the emergency room by his father because of altered mental status. According to the father, the patient was unable to get out of bed that morning and has become increas","{""allergies"": [], ""pregnancy"": false, ""renal_impairment"": null, ""hepatic_impairment"": null, ""age_years"": 38, ""other_constraints"": [""history of schizoaffective disorder on antipsychotic medication"", ""hypothyroidism on levothyroxine""]}",[],"{""A"": ""NOT_APPLICABLE"", ""B"": ""NOT_APPLICABLE"", ""C"": ""NOT_APPLICABLE"", ""D"": ""NOT_APPLICABLE"", ""E"": ""NOT_APPLICABLE""}",false,,NOT_APPLICABLE,auto:llm,"This is a DIAGNOSTIC/ETIOLOGICAL question asking which drug caused the clinical findings (suspected anticholinergic toxicity or neuroleptic malignant syndrome variant from fluphenazine), not a treatment question. Options are all medications the patient is taking, and the answer identifies the causative agent."
MACB-209,FC_CAND,false,"A 65-year-old man with chronic obstructive pulmonary disease is admitted to the hospital for the treatment of worsening shortness of breath and productive cough. Three days later, he complains of weakness in the lower limbs. His muscle strength is 4/5 at both hips but normal elsewhere. The drug that is most likely responsible for this patient's muscle weakness inhibits which of the following?",A: Adenosine receptor | B: 5-lipoxygenase | C: Myosin light-chain kinase | D: Nuclear factor-κB | E: Phospholipase C,D,Nuclear factor-κB,step1,data_clean/questions/US/dev.jsonl,"[STUB] A 65-year-old man with chronic obstructive pulmonary disease is admitted to the hospital for the treatment of worsening shortness of breath and productive cough. Three days later, he complains of weak","{""allergies"": [], ""pregnancy"": false, ""renal_impairment"": null, ""hepatic_impairment"": null, ""age_years"": 65, ""other_constraints"": [""COPD with worsening shortness of breath and productive cough"", ""Hospitalized patient"", ""New onset proximal muscle weakness (4/5 at hips) 3 days after admission""]}",[],"{""A"": ""NOT_APPLICABLE"", ""B"": ""NOT_APPLICABLE"", ""C"": ""NOT_APPLICABLE"", ""D"": ""NOT_APPLICABLE"", ""E"": ""NOT_APPLICABLE""}",false,,NOT_APPLICABLE,auto:llm,"This is a mechanism-identifying question asking which molecular target is inhibited by the drug causing steroid myopathy. The patient developed proximal muscle weakness (hip girdle) consistent with corticosteroid-induced myopathy following treatment for COPD exacerbation. Corticosteroids exert anti-inflammatory effects by inhibiting NF-κB, making option D correct."
MACB-210,FC_CAND,false,"An otherwise healthy 23-year-old newly-married woman comes to the physician because of a 6-day history of discomfort in her vaginal area during and after sexual intercourse. Her last menstrual period was 3 weeks ago. Two years ago, she was diagnosed with genital herpes which was treated with acyclovir. She has been in a monogamous relationship for the past year and has been using an intrauterine device for contraception for the past month. Examination shows a 4-cm, mildly tender mass in the inferior aspect of the left labium minus with no signs of inflammation. Speculum examination causes her discomfort but shows no abnormalities. Which of the following is the most likely cause of these findings?",A: Obstructed orifice of the Bartholin duct | B: Obstructed orifice of a sebaceous gland | C: Reactivation of the genital herpes | D: Squamous cell carcinoma of the vulva | E: Allergic reaction to the intrauterine device,A,Obstructed orifice of the Bartholin duct,step2&3,data_clean/questions/US/dev.jsonl,[STUB] An otherwise healthy 23-year-old newly-married woman comes to the physician because of a 6-day history of discomfort in her vaginal area during and after sexual intercourse. Her last menstrual period,"{""allergies"": [], ""pregnancy"": false, ""renal_impairment"": null, ""hepatic_impairment"": null, ""age_years"": 23, ""other_constraints"": [""intrauterine device for contraception""]}",[],"{""A"": ""NOT_APPLICABLE"", ""B"": ""NOT_APPLICABLE"", ""C"": ""NOT_APPLICABLE"", ""D"": ""NOT_APPLICABLE"", ""E"": ""NOT_APPLICABLE""}",false,,NOT_APPLICABLE,auto:llm,"This is a diagnostic question asking for the most likely cause. The 4-cm mildly tender mass at the inferior aspect of the left labium minus is classic for a Bartholin cyst (obstructed Bartholin duct). Other options are ruled out: sebaceous cyst would be smaller, herpes reactivation causes vesicles/ulcers not a mass, vulvar carcinoma is extremely rare at age 23, and IUD allergy would present differently."
MACB-211,MIXED_OR_OTHER,false,"A 50-year-old male visits his primary care physician with skin lesions on his knees and elbows. He reports joint pain, and physical examination reveals severe swelling of the fingers on both hands. Tests for serum rheumatoid factor are negative. Which of the following pairs of adjectives most likely characterize the patient’s skin lesions:","A: Honey-colored, crusting | B: Irregular, depigmented | C: Silver, scaly | D: Velvety, hyperpigmented | E: Non-blanching, hemorrhagic",C,"Silver, scaly",step1,data_clean/questions/US/dev.jsonl,"[STUB] A 50-year-old male visits his primary care physician with skin lesions on his knees and elbows. He reports joint pain, and physical examination reveals severe swelling of the fingers on both hands.","{""allergies"": [], ""pregnancy"": false, ""renal_impairment"": null, ""hepatic_impairment"": null, ""age_years"": 50, ""other_constraints"": [""Serum rheumatoid factor negative""]}",[],"{""A"": ""NOT_APPLICABLE"", ""B"": ""NOT_APPLICABLE"", ""C"": ""NOT_APPLICABLE"", ""D"": ""NOT_APPLICABLE"", ""E"": ""NOT_APPLICABLE""}",false,,NOT_APPLICABLE,auto:llm,"The presentation of silvery scaly plaques on extensor surfaces (knees/elbows), dactylitis causing finger swelling, and negative rheumatoid factor is classic for psoriatic arthritis. The silver, scaly descriptor accurately characterizes psoriatic skin lesions."
MACB-212,MIXED_OR_OTHER,false,"A 1-year-old girl is brought to the physician because of fever and crying while passing urine for 2 days. She was born at term and has been healthy since. Three months ago, she was treated for a urinary tract infection with oral cefixime. Her temperature is 39°C (102.2°F), pulse is 144/min, and blood pressure is 85/40 mm Hg. Physical examination shows no abnormalities. Her leukocyte count is 14,000/mm3. Urine dipstick shows leukocyte esterase and nitrites; urinalysis shows WBCs and gram-negative rods. Urine culture results are pending. Renal ultrasonography shows hydronephrosis of the left kidney. Empirical antimicrobial therapy is initiated, following which the patient's symptoms improve. Which of the following is the most appropriate next step in diagnosis?",A: Cystoscopy | B: Intravenous pyelography | C: Dynamic renal scintigraphy | D: Urodynamic testing | E: Voiding cystourethrography,E,Voiding cystourethrography,step2&3,data_clean/questions/US/dev.jsonl,[STUB] A 1-year-old girl is brought to the physician because of fever and crying while passing urine for 2 days. She was born at term and has been healthy since.,"{""allergies"": [], ""pregnancy"": false, ""renal_impairment"": null, ""hepatic_impairment"": null, ""age_years"": 1, ""other_constraints"": [""recurrent UTI - second episode in 3 months"", ""left kidney hydronephrosis on ultrasound"", ""gram-negative rods on urinalysis""]}",[],"{""A"": ""NOT_APPLICABLE"", ""B"": ""NOT_APPLICABLE"", ""C"": ""NOT_APPLICABLE"", ""D"": ""NOT_APPLICABLE"", ""E"": ""NOT_APPLICABLE""}",false,,NOT_APPLICABLE,auto:llm,"This is a diagnostic question asking for the next step in evaluating recurrent pediatric UTI with hydronephrosis. Voiding cystourethrography (VCUG) is the gold standard for detecting vesicoureteral reflux, which is the most likely underlying cause of recurrent UTIs with hydronephrosis in this age group."
MACB-213,MIXED_OR_OTHER,false,"A 23-year-old man presents with swelling of the left knee. He noticed the swelling a day ago while preparing for the college basketball game. He has had approximately 10 different sexual partners in the past 3 months. Synovial fluid tap shows a WBC count of 90,000 cells/mm3. What is the mechanism of action of the drug which is indicated for the treatment of this patient’s most likely condition?",A: Metabolic inhibitor | B: Cell wall inhibitor | C: Neutrophil migration inhibitor | D: Prostaglandin inhibitor | E: Uric acid synthesis inhibitor,B,Cell wall inhibitor,step1,data_clean/questions/US/test.jsonl,[STUB] A 23-year-old man presents with swelling of the left knee. He noticed the swelling a day ago while preparing for the college basketball game.,"{""allergies"": [], ""pregnancy"": false, ""renal_impairment"": null, ""hepatic_impairment"": null, ""age_years"": 23, ""other_constraints"": [""Sexually active with multiple partners - suggests risk for sexually transmitted infections including gonorrhea""]}","[""B""]","{""A"": ""NOT_APPLICABLE"", ""B"": ""ADMISSIBLE"", ""C"": ""NOT_APPLICABLE"", ""D"": ""NOT_APPLICABLE"", ""E"": ""NOT_APPLICABLE""}",false,,NOT_APPLICABLE,auto:llm,"The clinical picture (young sexually active man with acute monoarticular knee arthritis and WBC 90,000 in synovial fluid) is classic for gonococcal septic arthritis. Treatment is ceftriaxone, a cell wall inhibitor that binds penicillin-binding proteins to inhibit bacterial cell wall synthesis."
